Loan_ID,Customer_ID,Account_ID,Product_ID,Date_Origination,Date_Closure,Loan_Amount,Interest_Rate,Default_Flag,Recovery_Amount
LN0002749,205400735,ACC205400735,PRD003,4/17/2024,12/31/2024,206467,17.6,0,0
LN0002750,205403378,ACC205403378,PRD004,4/14/2022,12/31/2024,1305470,9.3,0,0
LN0002751,205403623,ACC205403623,PRD003,8/28/2023,12/31/2024,172645,16.62,0,0
LN0002752,205401103,ACC205401103,PRD003,3/4/2023,12/31/2024,426305,17.84,1,299597.38
LN0002753,205401288,ACC205401288,PRD004,2/18/2024,,1263297,9.91,0,0
LN0002754,205402279,ACC205402279,PRD003,6/10/2023,12/31/2024,415974,16.22,0,0
LN0002755,205400305,ACC205400305,PRD003,7/28/2022,,259489,12.67,0,0
LN0002756,205401184,ACC205401184,PRD003,10/3/2022,,443845,14.14,0,0
LN0002757,205403747,ACC205403747,PRD003,7/14/2023,,218683,13.36,0,0
LN0002758,205404611,ACC205404611,PRD003,5/30/2020,5/18/2022,286909,11.13,0,0
LN0002759,205401230,ACC205401230,PRD003,7/20/2023,12/31/2024,352631,16.81,0,0
LN0002760,205402860,ACC205402860,PRD003,8/10/2018,6/13/2022,277176,17.49,0,0
LN0002761,205404196,ACC205404196,PRD003,3/24/2022,12/31/2024,462942,12.37,0,0
LN0002762,205401211,ACC205401211,PRD003,12/5/2022,,241056,17.87,0,0
LN0002763,205402280,ACC205402280,PRD004,9/22/2022,12/31/2024,1058560,14.76,0,0
LN0002764,205403573,ACC205403573,PRD003,11/21/2023,12/31/2024,54305,15.29,0,0
LN0002765,205400371,ACC205400371,PRD003,3/21/2022,,242417,17.47,0,0
LN0002766,205403698,ACC205403698,PRD003,12/4/2020,2/20/2023,86802,17.17,0,0
LN0002767,205404383,ACC205404383,PRD003,9/4/2020,,225354,11.17,0,0
LN0002768,205404705,ACC205404705,PRD003,11/11/2021,,118304,14.17,0,0
LN0002769,205402409,ACC205402409,PRD003,6/6/2023,12/31/2024,280509,14.79,1,206714.53
LN0002770,205402545,ACC205402545,PRD003,2/9/2024,12/31/2024,245658,15.55,0,0
LN0002771,205400763,ACC205400763,PRD004,7/11/2022,,414017,12.15,0,0
LN0002772,205401461,ACC205401461,PRD003,12/6/2021,12/31/2024,203252,16.85,1,119352.75
LN0002773,205401847,ACC205401847,PRD004,5/4/2022,12/31/2024,1513559,8.11,0,0
LN0002774,205403152,ACC205403152,PRD003,11/2/2023,,472017,15.12,0,0
LN0002775,205404183,ACC205404183,PRD003,11/11/2018,8/26/2020,356117,14.24,0,0
LN0002776,205401084,ACC205401084,PRD003,2/16/2023,,146716,17.27,0,0
LN0002777,205402693,ACC205402693,PRD003,9/15/2023,12/31/2024,214687,15.45,0,0
LN0002778,205404444,ACC205404444,PRD003,2/15/2023,12/31/2024,89624,11.77,0,0
LN0002779,205402136,ACC205402136,PRD003,8/4/2023,,432936,12.28,0,0
LN0002780,205404501,ACC205404501,PRD003,7/9/2020,,254587,13.3,0,0
LN0002781,205402838,ACC205402838,PRD003,2/21/2024,12/31/2024,178662,10.98,1,46398.53
LN0002782,205402097,ACC205402097,PRD004,6/11/2023,12/31/2024,756173,8.43,1,284570.49
LN0002783,205404165,ACC205404165,PRD004,12/8/2020,1/21/2024,1858028,14.74,0,0
LN0002784,205404282,ACC205404282,PRD003,5/23/2023,12/31/2024,397565,15.84,0,0
LN0002785,205401770,ACC205401770,PRD003,7/15/2020,12/31/2024,110128,16.07,0,0
LN0002786,205400257,ACC205400257,PRD004,9/2/2022,,541381,12.32,0,0
LN0002787,205400309,ACC205400309,PRD003,8/9/2023,12/31/2024,384367,15.37,0,0
LN0002788,205404496,ACC205404496,PRD003,2/6/2024,,120564,17.24,0,0
LN0002789,205401792,ACC205401792,PRD003,8/3/2019,10/10/2023,411741,16.58,1,247626.53
LN0002790,205403006,ACC205403006,PRD003,11/9/2021,12/31/2024,466107,16.46,0,0
LN0002791,205401882,ACC205401882,PRD003,3/25/2023,,375661,13.63,0,0
LN0002792,205404929,ACC205404929,PRD003,3/5/2019,2/6/2021,311314,14.11,0,0
LN0002793,205404381,ACC205404381,PRD003,4/27/2024,12/31/2024,214121,12.3,0,0
LN0002794,205400379,ACC205400379,PRD003,2/13/2023,7/11/2024,499606,17.86,0,0
LN0002795,205401694,ACC205401694,PRD004,1/26/2023,5/27/2024,1072653,11.24,0,0
LN0002796,205401808,ACC205401808,PRD003,12/3/2020,1/1/2023,89230,10.57,1,42102.97
LN0002797,205402886,ACC205402886,PRD003,11/4/2022,,293009,16.62,0,0
LN0002798,205400114,ACC205400114,PRD003,8/18/2022,,376772,17.34,0,0
LN0002799,205402503,ACC205402503,PRD003,8/31/2021,5/12/2023,352817,13.45,1,132610.31
LN0002800,205400370,ACC205400370,PRD003,1/3/2024,,111578,12.2,0,0
LN0002801,205401410,ACC205401410,PRD004,8/6/2021,,1397719,14.9,0,0
LN0002802,205401819,ACC205401819,PRD003,5/21/2022,12/31/2024,399788,17.12,0,0
LN0002803,205403392,ACC205403392,PRD004,4/8/2022,12/31/2024,666745,14.48,0,0
LN0002804,205403849,ACC205403849,PRD003,8/9/2023,,428605,17.94,0,0
LN0002805,205404904,ACC205404904,PRD003,12/31/2020,12/31/2024,321245,15.18,0,0
LN0002806,205404532,ACC205404532,PRD004,4/12/2021,,565139,14.62,0,0
LN0002807,205403512,ACC205403512,PRD003,3/10/2024,12/31/2024,237110,10.73,0,0
LN0002808,205400224,ACC205400224,PRD004,2/9/2023,,1587859,9.21,0,0
LN0002809,205402205,ACC205402205,PRD003,10/20/2023,12/31/2024,264763,16.68,0,0
LN0002810,205401612,ACC205401612,PRD004,3/10/2022,,1033494,11.35,0,0
LN0002811,205404571,ACC205404571,PRD003,12/29/2021,11/19/2023,206713,17.08,0,0
LN0002812,205402866,ACC205402866,PRD003,10/8/2023,12/31/2024,156082,15.04,0,0
LN0002813,205401574,ACC205401574,PRD003,5/10/2024,12/31/2024,462295,13.32,0,0
LN0002814,205404960,ACC205404960,PRD003,8/29/2021,9/23/2023,395623,16.12,0,0
LN0002815,205402213,ACC205402213,PRD003,6/22/2023,12/31/2024,201420,12.87,1,44543.76
LN0002816,205402912,ACC205402912,PRD003,2/1/2024,,373619,14.71,0,0
LN0002817,205404702,ACC205404702,PRD003,7/16/2021,,426130,11.21,0,0
LN0002818,205403275,ACC205403275,PRD003,3/7/2022,12/31/2024,386382,17.51,0,0
LN0002819,205401685,ACC205401685,PRD003,11/15/2023,12/31/2024,233463,12.26,0,0
LN0002820,205403902,ACC205403902,PRD004,4/3/2023,,1457179,13.63,0,0
LN0002821,205400992,ACC205400992,PRD003,4/12/2023,12/31/2024,376184,11,0,0
LN0002822,205403091,ACC205403091,PRD003,6/1/2021,,243398,11.77,0,0
LN0002823,205401583,ACC205401583,PRD003,3/17/2024,12/31/2024,284048,10.61,0,0
LN0002824,205401653,ACC205401653,PRD004,11/25/2022,12/31/2024,536888,12.12,0,0
LN0002825,205404652,ACC205404652,PRD003,11/11/2021,,431548,15.35,0,0
LN0002826,205403692,ACC205403692,PRD004,2/26/2020,,619680,13.67,0,0
LN0002827,205400854,ACC205400854,PRD003,10/23/2023,12/31/2024,107497,11.63,0,0
LN0002828,205402665,ACC205402665,PRD003,12/6/2022,12/31/2024,298121,15.06,1,170576.78
LN0002829,205401626,ACC205401626,PRD003,6/16/2024,,231112,10.98,0,0
LN0002830,205401389,ACC205401389,PRD003,4/10/2023,8/15/2024,219067,14.02,0,0
LN0002831,205402186,ACC205402186,PRD004,2/20/2022,,952566,9.25,0,0
LN0002832,205402852,ACC205402852,PRD004,6/9/2022,12/31/2024,1428785,11.03,0,0
LN0002833,205403935,ACC205403935,PRD004,9/23/2021,12/31/2024,357002,10.92,0,0
LN0002834,205403798,ACC205403798,PRD004,6/9/2024,12/31/2024,1643765,13.49,0,0
LN0002835,205400191,ACC205400191,PRD003,2/2/2024,12/31/2024,323492,15.13,0,0
LN0002836,205400896,ACC205400896,PRD004,12/7/2021,12/31/2024,275760,10.62,0,0
LN0002837,205404724,ACC205404724,PRD003,12/31/2020,5/23/2023,154714,16.6,0,0
LN0002838,205400615,ACC205400615,PRD004,5/23/2022,8/5/2023,1462626,8.98,0,0
LN0002839,205401941,ACC205401941,PRD004,5/2/2023,12/31/2024,1057810,13.54,0,0
LN0002840,205401258,ACC205401258,PRD003,9/12/2022,,291942,10.47,0,0
LN0002841,205404333,ACC205404333,PRD003,7/3/2020,6/14/2023,341615,13.35,0,0
LN0002842,205403937,ACC205403937,PRD003,10/3/2022,12/31/2024,81162,11.09,0,0
LN0002843,205402512,ACC205402512,PRD003,6/9/2022,7/18/2023,459758,10.28,1,247659.08
LN0002844,205403383,ACC205403383,PRD004,10/7/2023,,499855,14.39,0,0
LN0002845,205400409,ACC205400409,PRD003,12/29/2020,3/10/2022,303672,12.37,0,0
LN0002846,205402124,ACC205402124,PRD003,2/23/2023,,384431,13.33,0,0
LN0002847,205404324,ACC205404324,PRD003,10/26/2021,12/31/2024,182819,13.12,0,0
LN0002848,205401781,ACC205401781,PRD003,11/5/2023,,211942,15.83,0,0
LN0002849,205404776,ACC205404776,PRD004,1/20/2022,3/10/2023,1332902,10.5,0,0
LN0002850,205403748,ACC205403748,PRD003,6/5/2023,,225076,12.89,0,0
LN0002851,205404293,ACC205404293,PRD003,9/20/2020,12/31/2024,293337,16.04,0,0
LN0002852,205402809,ACC205402809,PRD003,4/23/2023,5/14/2024,213532,10.33,0,0
LN0002853,205400437,ACC205400437,PRD003,4/21/2024,12/31/2024,452902,13.02,0,0
LN0002854,205403027,ACC205403027,PRD004,7/13/2022,,799418,11.11,0,0
LN0002855,205404465,ACC205404465,PRD003,11/10/2020,9/27/2022,491451,13.85,0,0
LN0002856,205403401,ACC205403401,PRD004,9/25/2020,7/3/2023,1879488,13.27,0,0
LN0002857,205400506,ACC205400506,PRD003,7/21/2023,10/18/2024,323691,15.51,0,0
LN0002858,205401719,ACC205401719,PRD003,6/11/2023,,334098,11.51,0,0
LN0002859,205400086,ACC205400086,PRD003,9/8/2020,10/9/2023,192569,11.81,1,56496.79
LN0002860,205402834,ACC205402834,PRD003,11/20/2022,,297531,12.68,0,0
LN0002861,205402389,ACC205402389,PRD004,6/1/2023,,744676,9.73,0,0
LN0002862,205404004,ACC205404004,PRD003,12/21/2022,12/31/2024,123680,12.58,0,0
LN0002863,205402321,ACC205402321,PRD003,6/4/2024,12/31/2024,399725,17.78,1,256703.84
LN0002864,205401763,ACC205401763,PRD004,9/27/2023,12/31/2024,1092192,12.63,0,0
LN0002865,205400262,ACC205400262,PRD003,8/14/2020,1/14/2024,282399,13.08,1,158145.32
LN0002866,205403277,ACC205403277,PRD003,1/23/2024,12/31/2024,424573,15.01,0,0
LN0002867,205402353,ACC205402353,PRD003,3/22/2023,,418564,14.81,0,0
LN0002868,205400308,ACC205400308,PRD003,8/15/2023,,68131,11.28,0,0
LN0002869,205404642,ACC205404642,PRD003,7/5/2018,7/27/2021,202987,17.06,0,0
LN0002870,205401359,ACC205401359,PRD003,5/30/2023,12/31/2024,466084,17.08,1,262641.43
LN0002871,205401480,ACC205401480,PRD003,9/27/2023,12/31/2024,490607,12.1,0,0
LN0002872,205400277,ACC205400277,PRD003,1/7/2019,,283407,16.26,0,0
LN0002873,205402761,ACC205402761,PRD004,3/17/2024,12/31/2024,655808,8.83,0,0
LN0002874,205402754,ACC205402754,PRD004,11/6/2021,6/10/2023,1327877,14.58,0,0
LN0002875,205401343,ACC205401343,PRD003,1/16/2023,12/31/2024,397506,14.16,0,0
LN0002876,205400602,ACC205400602,PRD004,6/7/2022,,1751578,9.08,0,0
LN0002877,205401554,ACC205401554,PRD003,5/30/2023,12/31/2024,259961,16.62,0,0
LN0002878,205404033,ACC205404033,PRD004,10/18/2021,,1653629,9.2,0,0
LN0002879,205402237,ACC205402237,PRD003,1/28/2024,12/31/2024,224294,13.06,0,0
LN0002880,205400834,ACC205400834,PRD003,9/20/2021,11/22/2022,331973,15.1,0,0
LN0002881,205402424,ACC205402424,PRD003,12/11/2023,12/31/2024,216214,11.83,0,0
LN0002882,205400833,ACC205400833,PRD003,12/28/2023,12/31/2024,479087,17.6,0,0
LN0002883,205404177,ACC205404177,PRD003,6/12/2023,12/31/2024,380970,17.63,1,260746.96
LN0002884,205403838,ACC205403838,PRD003,2/4/2020,,437197,13.15,0,0
LN0002885,205400913,ACC205400913,PRD004,12/14/2021,,1905819,14.34,0,0
LN0002886,205404154,ACC205404154,PRD003,8/3/2021,,401085,15.08,0,0
LN0002887,205400309,ACC205400309,PRD003,12/2/2022,,126756,14.37,0,0
LN0002888,205400543,ACC205400543,PRD003,4/26/2021,,432944,16.05,0,0
LN0002889,205400358,ACC205400358,PRD003,3/9/2019,10/5/2020,466431,14.61,0,0
LN0002890,205404193,ACC205404193,PRD003,4/8/2020,12/31/2024,480193,16.9,0,0
LN0002891,205404169,ACC205404169,PRD003,7/9/2021,2/6/2024,225852,11.5,1,169413.2
LN0002892,205402011,ACC205402011,PRD003,4/23/2021,,198645,16.86,0,0
LN0002893,205404477,ACC205404477,PRD003,11/19/2019,,411255,16.79,0,0
LN0002894,205404504,ACC205404504,PRD004,6/28/2020,,229612,13.63,0,0
LN0002895,205401747,ACC205401747,PRD004,1/3/2021,,1889795,14.33,0,0
LN0002896,205404873,ACC205404873,PRD003,4/12/2020,11/24/2023,77395,15.09,0,0
LN0002897,205404449,ACC205404449,PRD003,10/24/2020,,298246,13.85,0,0
LN0002898,205403576,ACC205403576,PRD003,6/27/2020,,52945,15.36,0,0
LN0002899,205401070,ACC205401070,PRD003,9/16/2023,,181272,14.31,0,0
LN0002900,205404046,ACC205404046,PRD003,1/29/2024,,153105,11.89,0,0
LN0002901,205402205,ACC205402205,PRD004,6/22/2022,,1734086,11.79,0,0
LN0002902,205404889,ACC205404889,PRD003,4/9/2023,8/18/2024,278567,15.71,0,0
LN0002903,205403836,ACC205403836,PRD003,12/25/2020,,132331,12.95,0,0
LN0002904,205400376,ACC205400376,PRD003,3/31/2020,7/31/2021,384062,12.01,0,0
LN0002905,205404925,ACC205404925,PRD003,5/20/2022,,441646,13.27,0,0
LN0002906,205400540,ACC205400540,PRD004,9/20/2023,12/31/2024,662044,11.16,0,0
LN0002907,205401289,ACC205401289,PRD004,1/4/2024,12/31/2024,1142897,10.65,0,0
LN0002908,205400990,ACC205400990,PRD004,6/9/2024,12/31/2024,1846876,10.57,1,1397164.62
LN0002909,205401938,ACC205401938,PRD004,6/17/2024,12/31/2024,1831648,12.81,0,0
LN0002910,205400712,ACC205400712,PRD003,10/15/2018,5/4/2020,59170,13.55,0,0
LN0002911,205403100,ACC205403100,PRD003,2/19/2022,4/7/2023,479225,13.26,0,0
LN0002912,205404315,ACC205404315,PRD003,6/14/2023,12/31/2024,103831,13.24,0,0
LN0002913,205400963,ACC205400963,PRD003,10/5/2020,9/16/2023,354411,15.81,1,225487.92
LN0002914,205401752,ACC205401752,PRD003,1/4/2023,12/31/2024,352922,11.11,0,0
LN0002915,205404406,ACC205404406,PRD003,1/8/2022,,93332,14.67,0,0
LN0002916,205400454,ACC205400454,PRD004,3/20/2024,12/31/2024,1277939,14.92,0,0
LN0002917,205404012,ACC205404012,PRD003,8/6/2021,11/10/2022,472676,17,0,0
LN0002918,205403127,ACC205403127,PRD003,11/3/2023,,109726,16.44,0,0
LN0002919,205401944,ACC205401944,PRD003,5/15/2021,12/31/2024,283831,11.59,0,0
LN0002920,205400717,ACC205400717,PRD003,5/29/2023,,406530,10.4,0,0
LN0002921,205404775,ACC205404775,PRD003,12/18/2021,2/29/2024,350545,11.93,0,0
LN0002922,205401405,ACC205401405,PRD003,12/27/2023,12/31/2024,251148,10.35,0,0
LN0002923,205403416,ACC205403416,PRD003,7/9/2020,,385981,11.81,0,0
LN0002924,205403340,ACC205403340,PRD003,4/13/2024,,463241,11.31,0,0
LN0002925,205401096,ACC205401096,PRD003,12/4/2023,12/31/2024,339576,10.56,0,0
LN0002926,205404912,ACC205404912,PRD003,12/24/2021,12/31/2024,426578,14.42,0,0
LN0002927,205401211,ACC205401211,PRD004,4/2/2023,12/31/2024,282928,14.97,0,0
LN0002928,205400745,ACC205400745,PRD003,7/9/2022,2/19/2024,314833,13.23,0,0
LN0002929,205403570,ACC205403570,PRD004,6/5/2023,12/31/2024,614103,14.53,0,0
LN0002930,205404462,ACC205404462,PRD004,2/5/2022,12/31/2024,1018034,12.53,0,0
LN0002931,205400110,ACC205400110,PRD003,4/30/2024,12/31/2024,141579,14.89,0,0
LN0002932,205400732,ACC205400732,PRD003,6/6/2024,12/31/2024,175934,16.49,0,0
LN0002933,205400553,ACC205400553,PRD004,4/22/2024,12/31/2024,215540,9.93,0,0
LN0002934,205403273,ACC205403273,PRD003,11/13/2020,11/1/2023,294812,16.95,0,0
LN0002935,205401033,ACC205401033,PRD003,10/4/2019,12/5/2021,281652,13.78,1,140984.13
LN0002936,205401388,ACC205401388,PRD003,5/17/2024,,276247,15.99,0,0
LN0002937,205403112,ACC205403112,PRD003,6/25/2021,7/3/2024,376544,13.72,1,300661.35
LN0002938,205403212,ACC205403212,PRD004,5/23/2021,,274228,13.15,0,0
LN0002939,205400081,ACC205400081,PRD003,10/1/2021,,465423,14.15,0,0
LN0002940,205400519,ACC205400519,PRD004,10/1/2020,6/11/2023,741361,14.96,1,251608.78
LN0002941,205401297,ACC205401297,PRD004,10/11/2023,,1874065,14.97,0,0
LN0002942,205403629,ACC205403629,PRD004,9/23/2021,,1833255,9.4,0,0
LN0002943,205400182,ACC205400182,PRD003,11/17/2021,,313464,16.56,0,0
LN0002944,205401779,ACC205401779,PRD003,1/25/2024,12/31/2024,229864,13.54,0,0
LN0002945,205404997,ACC205404997,PRD003,11/2/2021,,169573,11.4,0,0
LN0002946,205400698,ACC205400698,PRD003,6/6/2018,3/22/2021,216961,14.89,0,0
LN0002947,205403958,ACC205403958,PRD003,8/18/2023,12/31/2024,451873,11.37,0,0
LN0002948,205400551,ACC205400551,PRD003,1/9/2024,12/31/2024,159901,13.21,1,114668.16
LN0002949,205402591,ACC205402591,PRD003,12/9/2023,12/31/2024,196541,13.76,0,0
LN0002950,205400648,ACC205400648,PRD003,4/1/2024,12/31/2024,437993,10.96,0,0
LN0002951,205401746,ACC205401746,PRD003,11/3/2021,12/31/2024,469033,16.15,1,304371.04
LN0002952,205400520,ACC205400520,PRD004,3/9/2023,,1538988,13.61,0,0
LN0002953,205402569,ACC205402569,PRD003,12/16/2018,8/23/2023,452684,14.14,0,0
LN0002954,205404683,ACC205404683,PRD003,1/9/2022,,391302,14.22,0,0
LN0002955,205403655,ACC205403655,PRD003,4/22/2021,12/31/2024,187249,13.92,0,0
LN0002956,205404998,ACC205404998,PRD003,1/8/2021,,166630,13.61,0,0
LN0002957,205401376,ACC205401376,PRD003,12/19/2023,,408752,16.93,0,0
LN0002958,205400138,ACC205400138,PRD003,2/9/2024,,88603,14.36,0,0
LN0002959,205403866,ACC205403866,PRD003,4/18/2021,10/17/2023,411258,10.61,0,0
LN0002960,205400016,ACC205400016,PRD003,10/9/2023,,87114,11.75,0,0
LN0002961,205401024,ACC205401024,PRD004,8/16/2023,12/31/2024,465598,10.75,0,0
LN0002962,205402764,ACC205402764,PRD003,12/11/2019,3/17/2021,401102,16.24,0,0
LN0002963,205400498,ACC205400498,PRD003,2/6/2024,12/31/2024,499457,11.08,1,227786.03
LN0002964,205402647,ACC205402647,PRD003,4/21/2022,2/3/2024,266189,17.07,0,0
LN0002965,205402286,ACC205402286,PRD004,1/8/2021,12/19/2023,757423,9.4,1,444339.82
LN0002966,205402356,ACC205402356,PRD004,9/10/2023,12/31/2024,545084,10.13,0,0
LN0002967,205402130,ACC205402130,PRD004,2/11/2023,12/31/2024,1146398,11.26,0,0
LN0002968,205402085,ACC205402085,PRD004,1/29/2023,,248239,10.41,0,0
LN0002969,205404740,ACC205404740,PRD004,4/26/2020,12/23/2021,1189178,13.89,1,384770.56
LN0002970,205403065,ACC205403065,PRD003,2/17/2022,12/31/2024,391495,17.7,0,0
LN0002971,205403022,ACC205403022,PRD003,6/14/2024,12/31/2024,236276,15.74,0,0
LN0002972,205404340,ACC205404340,PRD003,7/19/2023,12/31/2024,258833,12.27,0,0
LN0002973,205401884,ACC205401884,PRD003,11/27/2021,9/21/2023,396844,11.98,0,0
LN0002974,205404930,ACC205404930,PRD003,9/4/2022,12/31/2024,324753,10.56,1,119083.9
LN0002975,205400411,ACC205400411,PRD003,5/19/2023,12/31/2024,180710,12.24,0,0
LN0002976,205402366,ACC205402366,PRD003,1/17/2023,,276767,13.68,0,0
LN0002977,205402928,ACC205402928,PRD004,4/16/2022,12/31/2024,1614172,8.05,0,0
LN0002978,205400082,ACC205400082,PRD003,7/30/2022,12/31/2024,322480,11.12,0,0
LN0002979,205403393,ACC205403393,PRD003,2/21/2021,12/31/2024,393171,16.95,0,0
LN0002980,205401119,ACC205401119,PRD003,3/28/2024,12/31/2024,91854,16.21,1,19645.53
LN0002981,205401477,ACC205401477,PRD003,5/31/2020,6/6/2022,218622,17.9,0,0
LN0002982,205404718,ACC205404718,PRD004,5/6/2022,10/3/2023,1215137,10.79,0,0
LN0002983,205403306,ACC205403306,PRD003,3/20/2023,,185330,11.85,0,0
LN0002984,205404948,ACC205404948,PRD004,3/14/2021,,214823,8.01,0,0
LN0002985,205402388,ACC205402388,PRD003,2/7/2019,,312931,15.64,0,0
LN0002986,205404639,ACC205404639,PRD003,10/20/2020,,347793,11.9,0,0
LN0002987,205402891,ACC205402891,PRD004,5/8/2024,12/31/2024,1276080,9.08,0,0
LN0002988,205404436,ACC205404436,PRD004,11/28/2021,12/29/2024,882538,11.13,0,0
LN0002989,205400909,ACC205400909,PRD004,7/1/2023,,855945,14.72,0,0
LN0002990,205403244,ACC205403244,PRD003,10/8/2023,,356967,17.55,0,0
LN0002991,205401201,ACC205401201,PRD003,6/30/2024,12/31/2024,242026,15.87,1,100122.69
LN0002992,205401212,ACC205401212,PRD004,8/19/2023,12/31/2024,1700855,13.22,0,0
LN0002993,205402215,ACC205402215,PRD004,2/3/2024,,534364,11.9,0,0
LN0002994,205401935,ACC205401935,PRD003,3/3/2024,12/31/2024,95884,14.56,0,0
LN0002995,205400434,ACC205400434,PRD003,7/18/2022,10/10/2023,328842,16.91,1,142176.42
LN0002996,205404802,ACC205404802,PRD004,6/11/2021,,1482360,14.78,0,0
LN0002997,205400936,ACC205400936,PRD003,6/15/2022,12/6/2023,319157,13.22,0,0
LN0002998,205404878,ACC205404878,PRD003,9/24/2019,1/3/2021,282076,11.33,0,0
LN0002999,205403708,ACC205403708,PRD003,3/24/2023,12/31/2024,144245,13.4,0,0
LN0003000,205402664,ACC205402664,PRD003,3/25/2020,9/1/2024,269155,14.39,0,0
LN0003001,205404223,ACC205404223,PRD003,10/26/2019,7/4/2022,230022,16.77,0,0
LN0003002,205401542,ACC205401542,PRD003,5/2/2024,12/31/2024,164049,13.83,0,0
LN0003003,205403913,ACC205403913,PRD004,10/9/2022,,1209063,12.12,0,0
LN0003004,205401030,ACC205401030,PRD004,5/4/2024,12/31/2024,1475408,14.87,0,0
LN0003005,205402973,ACC205402973,PRD003,6/21/2020,10/16/2023,428860,12.59,0,0
LN0003006,205404253,ACC205404253,PRD004,12/16/2022,11/17/2024,1844808,12.13,0,0
LN0003007,205401363,ACC205401363,PRD004,2/27/2024,,1412060,12.87,0,0
LN0003008,205404545,ACC205404545,PRD003,7/26/2021,8/13/2024,297256,10.14,0,0
LN0003009,205404799,ACC205404799,PRD003,10/5/2018,,428668,12.22,0,0
LN0003010,205403608,ACC205403608,PRD003,6/10/2022,12/31/2024,143331,12.3,0,0
LN0003011,205400187,ACC205400187,PRD004,1/12/2021,10/6/2023,427754,13.59,0,0
LN0003012,205400741,ACC205400741,PRD003,11/16/2021,12/31/2024,364488,15.12,0,0
LN0003013,205403618,ACC205403618,PRD003,11/1/2020,11/29/2021,459533,13.39,0,0
LN0003014,205404774,ACC205404774,PRD004,10/18/2019,12/23/2023,1391770,8.55,0,0
LN0003015,205403152,ACC205403152,PRD003,4/7/2021,12/16/2023,364453,12.35,1,240786.06
LN0003016,205400517,ACC205400517,PRD003,2/18/2024,12/31/2024,473925,11.06,0,0
LN0003017,205402221,ACC205402221,PRD003,10/15/2023,12/31/2024,497829,11.86,0,0
LN0003018,205400208,ACC205400208,PRD003,11/23/2019,,309389,15.41,0,0
LN0003019,205401574,ACC205401574,PRD003,6/9/2021,10/4/2024,172033,13.36,0,0
LN0003020,205404592,ACC205404592,PRD003,12/31/2021,12/31/2024,232269,17.63,1,173668.53
LN0003021,205401650,ACC205401650,PRD003,3/26/2022,,329026,10.44,0,0
LN0003022,205402908,ACC205402908,PRD004,10/23/2023,12/31/2024,1513390,14.73,0,0
LN0003023,205402914,ACC205402914,PRD003,10/31/2019,4/3/2021,464961,15.22,1,114530.2
LN0003024,205401967,ACC205401967,PRD004,5/6/2023,12/31/2024,959548,8.81,0,0
LN0003025,205404919,ACC205404919,PRD003,5/28/2021,,431472,14.84,0,0
LN0003026,205402586,ACC205402586,PRD004,6/20/2023,12/31/2024,993345,13.89,0,0
LN0003027,205402808,ACC205402808,PRD003,8/8/2022,12/31/2024,414833,13.41,1,235305.56
LN0003028,205402743,ACC205402743,PRD004,3/26/2023,,1481872,10.65,0,0
LN0003029,205401953,ACC205401953,PRD004,6/1/2021,,1894794,14.18,0,0
LN0003030,205400221,ACC205400221,PRD003,6/8/2021,7/7/2022,337600,16.97,0,0
LN0003031,205401260,ACC205401260,PRD003,9/20/2020,12/31/2024,109829,11.08,0,0
LN0003032,205404080,ACC205404080,PRD003,10/21/2023,12/31/2024,470907,17.52,0,0
LN0003033,205403314,ACC205403314,PRD003,6/27/2019,3/26/2022,495690,10.68,0,0
LN0003034,205403296,ACC205403296,PRD003,7/15/2022,11/14/2024,50454,13.5,1,29456.59
